tournament_url,tournament_name,country_id,country_name,tournament_id,tournament_stage_id,tournament_template_id,season_id,tournament_stages_json
/football/brazil/cearense-3/,Cearense 3,39,Brazil,OtlURWfe,dxflyS7c,GEoHlpk2,182,"[{""tournament_stage_id"": ""dxflyS7c"", ""name"": ""Main""}, {""tournament_stage_id"": ""rghdZ5xA"", ""name"": ""Play Offs""}]"
/football/brazil/gaucho/,Gaucho,39,Brazil,URhgkEHE,zykhQ1ad,QsZeX7MF,185,"[{""tournament_stage_id"": ""27nFSWn9"", ""name"": ""Troféu Farroupilha - Play Offs""}, {""tournament_stage_id"": ""zykhQ1ad"", ""name"": ""Main""}, {""tournament_stage_id"": ""4W4nl5i3"", ""name"": ""Play Offs""}, {""tournament_stage_id"": ""xEWVkvQq"", ""name"": ""Relegation""}]"
/football/brazil/gaucho-2/,Gaucho 2,39,Brazil,EHL1my6O,zXCHZWXn,lhwL191p,182,"[{""tournament_stage_id"": ""zXCHZWXn"", ""name"": ""Main""}, {""tournament_stage_id"": ""ENBLYjmg"", ""name"": ""Play Offs""}]"
/football/brazil/gaucho-3/,Gaucho 3,39,Brazil,I7x7hG66,St87xEYO,KjrHhq4e,182,"[{""tournament_stage_id"": ""St87xEYO"", ""name"": ""Main""}, {""tournament_stage_id"": ""AP1QdHJt"", ""name"": ""Play Offs""}]"
/football/brazil/goiano/,Goiano,39,Brazil,2TldWqWa,URajwuq2,K4YaWRyM,185,"[{""tournament_stage_id"": ""dE1ru1Ek"", ""name"": ""Main""}, {""tournament_stage_id"": ""AVEUqfDa"", ""name"": ""5th-8th places - Play Offs""}, {""tournament_stage_id"": ""URajwuq2"", ""name"": ""Play Offs""}, {""tournament_stage_id"": ""rchZ3dTi"", ""name"": ""Relegation""}]"
/football/brazil/goiano-2/,Goiano 2,39,Brazil,j9ytX4pn,0W1dOZdl,nF9iel9C,182,"[{""tournament_stage_id"": ""0W1dOZdl"", ""name"": ""Main""}]"
/football/brazil/goiano-3/,Goiano 3,39,Brazil,GMGy0OJj,t8Eh96Q0,0SnCCms9,182,"[{""tournament_stage_id"": ""t8Eh96Q0"", ""name"": ""Main""}]"
/football/brazil/maranhense/,Maranhense,39,Brazil,W8tDS1VO,WQEXcM5L,WbvlLMm7,185,"[{""tournament_stage_id"": ""WQEXcM5L"", ""name"": ""Main""}, {""tournament_stage_id"": ""KGECh0Tr"", ""name"": ""Play Offs""}, {""tournament_stage_id"": ""AVW9nPWO"", ""name"": ""Relegation""}]"
/football/brazil/maranhense-2/,Maranhense 2,39,Brazil,8Sq4Q0Ik,l233lZqA,GbBedGf6,182,"[{""tournament_stage_id"": ""l233lZqA"", ""name"": ""Main""}, {""tournament_stage_id"": ""CMsDnDEM"", ""name"": ""Play Offs""}]"
/football/brazil/matogrossense/,Matogrossense,39,Brazil,4puil5Gt,StIKjvbe,Gzbi2Ywh,185,"[{""tournament_stage_id"": ""StIKjvbe"", ""name"": ""Main""}, {""tournament_stage_id"": ""MuBTlIS7"", ""name"": ""Play Offs""}]"
/football/brazil/matogrossense-2/,Matogrossense 2,39,Brazil,pfmanqog,IiMNCLKE,MqrXe4Lh,182,"[{""tournament_stage_id"": ""IiMNCLKE"", ""name"": ""Main""}, {""tournament_stage_id"": ""ChvdfD4m"", ""name"": ""Play Offs""}]"
/football/brazil/mineiro/,Mineiro,39,Brazil,dnbpp1pI,W6hTl9YO,MPE3SUM5,185,"[{""tournament_stage_id"": ""W6hTl9YO"", ""name"": ""Main""}, {""tournament_stage_id"": ""n3pf7jlg"", ""name"": ""5th-8th places""}, {""tournament_stage_id"": ""Eknn9CJt"", ""name"": ""Play Offs""}]"
/football/brazil/mineiro-2/,Mineiro 2,39,Brazil,4C1hruFU,veKI38mI,SrxP0TGj,185,"[{""tournament_stage_id"": ""veKI38mI"", ""name"": ""Main""}]"
/football/brazil/mineiro-3/,Mineiro 3,39,Brazil,p2lIhbYo,EHWDzVX0,O8ntGQQE,182,"[{""tournament_stage_id"": ""EHWDzVX0"", ""name"": ""Main""}, {""tournament_stage_id"": ""AqQMY82D"", ""name"": ""Final Group""}]"
/football/brazil/paraense/,Paraense,39,Brazil,6VY4EXXA,rX0KO1Cc,WSLB5dci,185,"[{""tournament_stage_id"": ""rX0KO1Cc"", ""name"": ""Main""}, {""tournament_stage_id"": ""4nkTMusA"", ""name"": ""Play Offs""}]"
/football/brazil/paraense-a2/,Paraense A2,39,Brazil,UPx6gB9j,ra7yHciA,Uok9CNkh,185,"[{""tournament_stage_id"": ""ra7yHciA"", ""name"": ""Main""}]"
/football/brazil/paraense-a3/,Paraense A3,39,Brazil,j3kd8AOq,21uALhTk,8xlDBs5b,182,"[{""tournament_stage_id"": ""21uALhTk"", ""name"": ""Main""}, {""tournament_stage_id"": ""8brIJWc2"", ""name"": ""Play Offs""}]"
/football/brazil/paraibano/,Paraibano,39,Brazil,vqXCCB2N,KdCFFcZq,QVzcgzUp,185,"[{""tournament_stage_id"": ""GUGqLJBM"", ""name"": ""Main""}, {""tournament_stage_id"": ""KdCFFcZq"", ""name"": ""Play Offs""}]"
/football/brazil/paraibano-2/,Paraibano 2,39,Brazil,IwKQ1KY2,ShdPHhOt,OxhYHMwi,182,"[{""tournament_stage_id"": ""ShdPHhOt"", ""name"": ""Main""}, {""tournament_stage_id"": ""AHoUGCwm"", ""name"": ""Play Offs""}]"
/football/brazil/paranaense/,Paranaense,39,Brazil,UJptKhIi,K0KQZIQF,pScFgSj2,185,"[{""tournament_stage_id"": ""K0KQZIQF"", ""name"": ""Main""}, {""tournament_stage_id"": ""pYWsYdeS"", ""name"": ""Play Offs""}, {""tournament_stage_id"": ""vm4vxQw0"", ""name"": ""Relegation - Play Offs""}]"
/football/brazil/paranaense-2/,Paranaense 2,39,Brazil,jZYlIWn4,f7IDSzJk,rwLHVFQk,185,"[{""tournament_stage_id"": ""f7IDSzJk"", ""name"": ""Main""}]"
/football/brazil/paranaense-3/,Paranaense 3,39,Brazil,xlLD6jIt,KMsL3bpT,fofEf25B,182,"[{""tournament_stage_id"": ""KMsL3bpT"", ""name"": ""Main""}, {""tournament_stage_id"": ""GhTjbx8j"", ""name"": ""Play Offs""}]"
/football/brazil/paulista/,Paulista,39,Brazil,tCeRHAHG,noNGlIu9,CCW826Dg,185,"[{""tournament_stage_id"": ""noNGlIu9"", ""name"": ""Main""}, {""tournament_stage_id"": ""tnukW9Ps"", ""name"": ""Play Offs""}]"
/football/brazil/paulista-a2/,Paulista A2,39,Brazil,zBlzGlnT,6gO0Hf3L,WCjg6kgT,185,"[{""tournament_stage_id"": ""GOZiTmff"", ""name"": ""First stage""}, {""tournament_stage_id"": ""6gO0Hf3L"", ""name"": ""Second stage""}]"
/football/brazil/paulista-a3/,Paulista A3,39,Brazil,Wtz6AS9j,4UX3m9oQ,Eo1Qi0kU,185,"[{""tournament_stage_id"": ""p4R8P5gJ"", ""name"": ""Main""}, {""tournament_stage_id"": ""4UX3m9oQ"", ""name"": ""Play Offs""}]"
/football/brazil/paulista-a4/,Paulista A4,39,Brazil,U1yNZV1c,00JZsm9m,2NkXunWm,185,"[{""tournament_stage_id"": ""00JZsm9m"", ""name"": ""Main""}]"
/football/brazil/paulista-b/,Paulista B,39,Brazil,2ainWm1M,Sj1QfQhg,46YornoJ,185,"[{""tournament_stage_id"": ""Sj1QfQhg"", ""name"": ""Main""}]"
/football/brazil/pernambucano/,Pernambucano,39,Brazil,jTXwSROq,8EKckMMU,2P3AHVr9,185,"[{""tournament_stage_id"": ""8EKckMMU"", ""name"": ""Main""}, {""tournament_stage_id"": ""CG6Qo4Vo"", ""name"": ""Play Offs""}]"
/football/brazil/pernambucano-2/,Pernambucano 2,39,Brazil,lb5k2T23,ObOTVHzS,MskXPKl4,182,"[{""tournament_stage_id"": ""ObOTVHzS"", ""name"": ""Main""}, {""tournament_stage_id"": ""hUthQebk"", ""name"": ""Play Offs""}]"
/football/brazil/pernambucano-3/,Pernambucano 3,39,Brazil,lGgXrqMm,tjg7ewLp,IDvbQv4A,177,"[{""tournament_stage_id"": ""tjg7ewLp"", ""name"": ""Main""}]"
/football/brazil/piauiense/,Piauiense,39,Brazil,neRnQ5gd,WUKct0aN,p2rhKt3D,185,"[{""tournament_stage_id"": ""bHMkrMUA"", ""name"": ""Main""}, {""tournament_stage_id"": ""WUKct0aN"", ""name"": ""Play Offs""}]"
/football/brazil/piauiense-2/,Piauiense 2,39,Brazil,SSpv9WRQ,YLoS1tHN,tz4x8a4N,182,"[{""tournament_stage_id"": ""YLoS1tHN"", ""name"": ""Main""}, {""tournament_stage_id"": ""44xbdKvo"", ""name"": ""Play Offs""}]"
/football/brazil/piauiense-u20/,Piauiense U20,39,Brazil,AFVeO9N0,SAHozT24,C0soJddp,182,"[{""tournament_stage_id"": ""SAHozT24"", ""name"": ""Main""}, {""tournament_stage_id"": ""hrU2Y6XG"", ""name"": ""Play Offs""}]"
/football/brazil/potiguar/,Potiguar,39,Brazil,r7xsl9o3,6X2TzVS1,AJKF4GCc,185,"[{""tournament_stage_id"": ""6LWNbsFi"", ""name"": ""Main""}, {""tournament_stage_id"": ""6X2TzVS1"", ""name"": ""Play Offs""}]"
/football/brazil/potiguar-2/,Potiguar 2,39,Brazil,StGUDbeJ,j7srbmWb,0Ai5sK3c,182,"[{""tournament_stage_id"": ""j7srbmWb"", ""name"": ""First stage""}, {""tournament_stage_id"": ""S2cMHSv9"", ""name"": ""Second stage""}]"
/football/brazil/rondoniense/,Rondoniense,39,Brazil,ITQBmmGF,ML2BeCkL,zocp8BOG,185,"[{""tournament_stage_id"": ""Eea3cYK8"", ""name"": ""Main""}, {""tournament_stage_id"": ""ML2BeCkL"", ""name"": ""Play Offs""}]"
/football/brazil/rondoniense-2/,Rondoniense 2,39,Brazil,Y9c4Kl6r,tj37kMFk,rijTQ0Zc,182,"[{""tournament_stage_id"": ""tj37kMFk"", ""name"": ""Main""}]"
/football/brazil/roraimense/,Roraimense,39,Brazil,xjawUv0l,4E3A8kZQ,hxzY8i9A,185,"[{""tournament_stage_id"": ""Cza7n8C7"", ""name"": ""Main""}, {""tournament_stage_id"": ""4E3A8kZQ"", ""name"": ""Play Offs""}]"
/football/brazil/sergipano/,Sergipano,39,Brazil,pQoGRdaD,fZWfEpB6,M9Aetg5p,185,"[{""tournament_stage_id"": ""lxUnG6tf"", ""name"": ""Main""}, {""tournament_stage_id"": ""fZWfEpB6"", ""name"": ""Play Offs""}]"
/football/brazil/sergipano-2/,Sergipano 2,39,Brazil,UHpPTQVQ,rwnlbyoC,pptQ07dF,182,"[{""tournament_stage_id"": ""rwnlbyoC"", ""name"": ""Main""}]"
/football/brazil/sergipano-3/,Sergipano 3,39,Brazil,4Ms6ubOp,fB8v3TPF,CrpN6kwA,182,"[{""tournament_stage_id"": ""fB8v3TPF"", ""name"": ""Main""}, {""tournament_stage_id"": ""feQe17fS"", ""name"": ""Play Offs""}]"
/football/brazil/sul-matogrossense/,Sul-Matogrossense,39,Brazil,4jhBk0iK,6cIUU5em,Acce1hgb,185,"[{""tournament_stage_id"": ""nDybzSXP"", ""name"": ""Main""}, {""tournament_stage_id"": ""6cIUU5em"", ""name"": ""Play Offs""}]"
/football/brazil/sul-matogrossense-2/,Sul-Matogrossense 2,39,Brazil,ILwGjfTi,WQzqfGfJ,G0rNhtzO,182,"[{""tournament_stage_id"": ""WQzqfGfJ"", ""name"": ""Main""}]"
/football/brazil/tocantinense/,Tocantinense,39,Brazil,0MwspvFs,2VfnRNfC,I9nk7VwN,185,"[{""tournament_stage_id"": ""rTvoTqQa"", ""name"": ""Main""}, {""tournament_stage_id"": ""2VfnRNfC"", ""name"": ""Play Offs""}]"
/football/brazil/tocantinense-2/,Tocantinense 2,39,Brazil,MZaCGAd3,EiJuaWmd,lps1B9Xl,182,"[{""tournament_stage_id"": ""EiJuaWmd"", ""name"": ""Main""}, {""tournament_stage_id"": ""b5KzNZu3"", ""name"": ""Play Offs""}]"
/football/brazil/tocantinense-u20/,Tocantinense U20,39,Brazil,xCPf66Jk,6aVYZCP8,dnYQrybk,182,"[{""tournament_stage_id"": ""6aVYZCP8"", ""name"": ""Main""}, {""tournament_stage_id"": ""Qmr7H49s"", ""name"": ""Play Offs""}, {""tournament_stage_id"": ""v5a6jJTp"", ""name"": ""Promotion - Play Offs""}]"
/football/brazil/copa-betano-do-brasil/,Copa Betano do Brasil,39,Brazil,2yDCqIqf,8UMJ8Fvo,zFsJPnr6,185,"[{""tournament_stage_id"": ""8UMJ8Fvo"", ""name"": ""Main""}]"
/football/brazil/copa-do-brasil-u20/,Copa do Brasil U20,39,Brazil,x08S8H72,8hgZdJwJ,IVerjrRP,182,"[{""tournament_stage_id"": ""8hgZdJwJ"", ""name"": ""Main""}]"
/football/brazil/copa-do-brasil-u17/,Copa do Brasil U17,39,Brazil,bc0QmCV1,tO8LPcY0,zP3AAzCM,185,"[{""tournament_stage_id"": ""tO8LPcY0"", ""name"": ""Main""}]"
/football/brazil/copa-alagoas/,Copa Alagoas,39,Brazil,tzGq5wyQ,2e64KhOj,xl8K5rP0,185,"[{""tournament_stage_id"": ""rBPXPE0T"", ""name"": ""Main""}, {""tournament_stage_id"": ""2e64KhOj"", ""name"": ""Play Offs""}]"
/football/brazil/copa-centro-oeste/,Copa Centro-Oeste,39,Brazil,CSzplzYF,OCBawXAc,EoJTA1hm,185,"[{""tournament_stage_id"": ""OCBawXAc"", ""name"": ""Main""}]"
/football/brazil/copa-espirito-santo/,Copa Espirito Santo,39,Brazil,zNIWceTa,4hEfZiwp,tOo4Xjf8,185,"[{""tournament_stage_id"": ""4hEfZiwp"", ""name"": ""Main""}]"
/football/brazil/copa-fares-lopes/,Copa Fares Lopes,39,Brazil,Yu6LNqpI,CU7shvGL,nwp9f5Zr,182,"[{""tournament_stage_id"": ""CU7shvGL"", ""name"": ""Main""}, {""tournament_stage_id"": ""CIHLnIwq"", ""name"": ""Play Offs""}]"
/football/brazil/copa-fgf/,Copa FGF,39,Brazil,tpGgv5Ub,nRtKWHAa,460Abbes,182,"[{""tournament_stage_id"": ""nRtKWHAa"", ""name"": ""Main""}, {""tournament_stage_id"": ""KvuSUeuC"", ""name"": ""Play Offs""}]"
/football/brazil/copa-fmf-mato-grosso/,Copa FMF (Mato Grosso),39,Brazil,04l7A477,UJ5CqzWK,fP0vDqLu,177,"[{""tournament_stage_id"": ""UJ5CqzWK"", ""name"": ""Main""}, {""tournament_stage_id"": ""8A4GrfoR"", ""name"": ""Play Offs""}]"
/football/brazil/copa-grao-para/,Copa Grao Para,39,Brazil,I9A9eDSO,S0YMiiaS,U7Wy0Kke,185,"[{""tournament_stage_id"": ""S0YMiiaS"", ""name"": ""Main""}]"
/football/brazil/copa-norte/,Copa Norte,39,Brazil,42Xyjd33,AqKYKkeT,8nidT98E,185,"[{""tournament_stage_id"": ""AqKYKkeT"", ""name"": ""Main""}]"
/football/brazil/copa-paulista/,Copa Paulista,39,Brazil,j3CW7yN8,ClKk5GVu,6LFqoW2l,182,"[{""tournament_stage_id"": ""ClKk5GVu"", ""name"": ""Main""}, {""tournament_stage_id"": ""QiOg4zon"", ""name"": ""Play Offs""}]"
/football/brazil/copa-rio/,Copa Rio,39,Brazil,lY811YC5,dzad6jEL,xMPnQS9k,182,"[{""tournament_stage_id"": ""dzad6jEL"", ""name"": ""Main""}]"
/football/brazil/copa-rio-u20/,Copa Rio U20,39,Brazil,lMbdJgcn,Ktbp5bfE,baQs5Is5,185,"[{""tournament_stage_id"": ""Ktbp5bfE"", ""name"": ""Main""}]"
/football/brazil/copa-santa-catarina/,Copa Santa Catarina,39,Brazil,fFRFb3tp,vLNZhPiU,AsOrFCsH,182,"[{""tournament_stage_id"": ""vLNZhPiU"", ""name"": ""Main""}, {""tournament_stage_id"": ""niChDSxn"", ""name"": ""Play Offs""}]"
/football/brazil/copa-sul-sudeste/,Copa Sul-Sudeste,39,Brazil,hv0wcjQG,IcmnP5Q7,CzG28lrm,185,"[{""tournament_stage_id"": ""IcmnP5Q7"", ""name"": ""Main""}]"
/football/brazil/copa-verde/,Copa Verde,39,Brazil,pQBz7exF,KENc3f0h,MX0a0C84,182,"[{""tournament_stage_id"": ""KENc3f0h"", ""name"": ""Main""}]"
/football/brazil/copa-do-nordeste/,Copa do Nordeste,39,Brazil,MBKRIOXF,AZYl22Up,Ao7GPS6O,185,"[{""tournament_stage_id"": ""AZYl22Up"", ""name"": ""Main""}]"
/football/brazil/supercopa-do-brasil/,Supercopa do Brasil,39,Brazil,nqXrH22S,8fbHK1jT,v3klObUb,185,"[{""tournament_stage_id"": ""8fbHK1jT"", ""name"": ""Main""}]"
/football/brazil/recopa-catarinense/,Recopa Catarinense,39,Brazil,xWQrBKf2,Ojjrwq6c,6ZrxWlvR,185,"[{""tournament_stage_id"": ""Ojjrwq6c"", ""name"": ""Main""}]"
/football/brazil/recopa-gaucho/,Recopa Gaucho,39,Brazil,84Q7Y1HL,fNUWIEKr,prwZFDl8,185,"[{""tournament_stage_id"": ""fNUWIEKr"", ""name"": ""Main""}]"
/football/brazil/brasileiro-u23/,Brasileiro U23,39,Brazil,t8MQQHWi,WO5hxie3,0GEaHRAf,177,"[{""tournament_stage_id"": ""WO5hxie3"", ""name"": ""Main""}, {""tournament_stage_id"": ""ERacEm3d"", ""name"": ""Play Offs""}]"
/football/brazil/brasileiro-u20/,Brasileiro U20,39,Brazil,4KTfRJ9e,GftjyEtR,rRJNXvtn,185,"[{""tournament_stage_id"": ""GftjyEtR"", ""name"": ""Main""}]"
/football/brazil/brasileiro-u20-b/,Brasileiro U20 B,39,Brazil,Msr8cYve,Glkq28K6,Y3u36EZq,185,"[{""tournament_stage_id"": ""Glkq28K6"", ""name"": ""Main""}]"
/football/brazil/brasileiro-u17/,Brasileiro U17,39,Brazil,p05RCtNb,nmjZnRhK,dEviSpu9,182,"[{""tournament_stage_id"": ""nmjZnRhK"", ""name"": ""Main""}, {""tournament_stage_id"": ""6XW5s5Gs"", ""name"": ""Play Offs""}]"
/football/brazil/acreano-u20/,Acreano U20,39,Brazil,UVMOQcv8,z5CPSVY0,Aa58kqA7,182,"[{""tournament_stage_id"": ""z5CPSVY0"", ""name"": ""Main""}, {""tournament_stage_id"": ""rVFXQ93D"", ""name"": ""Play Offs""}]"
/football/brazil/alagoano-u20/,Alagoano U20,39,Brazil,f7rT5y5j,tG05YuVP,bc9G6O9f,182,"[{""tournament_stage_id"": ""tG05YuVP"", ""name"": ""First stage""}, {""tournament_stage_id"": ""reqqq1Ob"", ""name"": ""Second stage""}, {""tournament_stage_id"": ""jknyTJhm"", ""name"": ""Play Offs""}]"
/football/brazil/amazonense-u20/,Amazonense U20,39,Brazil,UqLJgeQ8,vVI0J3QE,YFPs9L86,182,"[{""tournament_stage_id"": ""vVI0J3QE"", ""name"": ""Main""}, {""tournament_stage_id"": ""zcC9HseR"", ""name"": ""Play Offs""}]"
/football/brazil/baiano-u20/,Baiano U20,39,Brazil,KxPxLcnl,jRwPwmmJ,Ie5sQ08g,185,"[{""tournament_stage_id"": ""jRwPwmmJ"", ""name"": ""Main""}]"
/football/brazil/brasiliense-u20/,Brasiliense U20,39,Brazil,QZRpJyH0,QHkkdU2m,rVMNKTLj,182,"[{""tournament_stage_id"": ""QHkkdU2m"", ""name"": ""Main""}, {""tournament_stage_id"": ""2mC5f8Xa"", ""name"": ""Play Offs""}]"
/football/brazil/capixaba-u20/,Capixaba U20,39,Brazil,Gh8tyc1s,0CD47oH5,6iClKehF,185,"[{""tournament_stage_id"": ""0CD47oH5"", ""name"": ""Main""}]"
/football/brazil/carioca-u20/,Carioca U20,39,Brazil,hOUdZzWg,dMquBKNc,Ywp0dlSF,182,"[{""tournament_stage_id"": ""UJa47xNM"", ""name"": ""Taca Rio""}, {""tournament_stage_id"": ""dMquBKNc"", ""name"": ""Taca Guanabara""}, {""tournament_stage_id"": ""IyYm9bhA"", ""name"": ""Taca Guanabara - Play Offs""}]"
/football/brazil/catarinense-u20/,Catarinense U20,39,Brazil,vV7zS9xn,MaqBc2ek,8lr9j6Kk,185,"[{""tournament_stage_id"": ""MaqBc2ek"", ""name"": ""Main""}]"
/football/brazil/cearense-u20/,Cearense U20,39,Brazil,lUj8ORyB,rwd1C1Ar,OzuUaRBL,185,"[{""tournament_stage_id"": ""rwd1C1Ar"", ""name"": ""Main""}]"
/football/brazil/gaucho-u20/,Gaucho U20,39,Brazil,jqad7FLa,dSpsgQOM,fDWohNY7,185,"[{""tournament_stage_id"": ""dSpsgQOM"", ""name"": ""Main""}]"
/football/brazil/goiano-u20/,Goiano U20,39,Brazil,KMQ8IqUp,rmmLU0WQ,CYrxH6B8,185,"[{""tournament_stage_id"": ""rmmLU0WQ"", ""name"": ""Main""}]"
/football/brazil/matogrossense-u20/,Matogrossense U20,39,Brazil,C0VBvRj4,tA90N9UH,nHflfrj5,182,"[{""tournament_stage_id"": ""tA90N9UH"", ""name"": ""Main""}, {""tournament_stage_id"": ""lzD8LmaU"", ""name"": ""Play Offs""}]"
/football/brazil/mineiro-u20/,Mineiro U20,39,Brazil,YRRSWMDj,jXpCiUTi,2FD7gEvP,185,"[{""tournament_stage_id"": ""jXpCiUTi"", ""name"": ""Main""}]"
/football/brazil/paraense-u20/,Paraense U20,39,Brazil,2qA0SVFF,vkq83WUI,KKFT9LZA,182,"[{""tournament_stage_id"": ""vkq83WUI"", ""name"": ""First stage""}, {""tournament_stage_id"": ""ADa2RZMP"", ""name"": ""Second stage""}, {""tournament_stage_id"": ""foyZLDpm"", ""name"": ""Play Offs""}]"
/football/brazil/paraibano-u20/,Paraibano U20,39,Brazil,txjPYwTa,dGhaCcIE,EJvPcQjt,182,"[{""tournament_stage_id"": ""dGhaCcIE"", ""name"": ""Main""}, {""tournament_stage_id"": ""C2i4lfQ7"", ""name"": ""Play Offs""}]"
/football/brazil/paranaense-u20/,Paranaense U20,39,Brazil,Ofoif4zA,tUkFt4Lj,YFarC3zn,185,"[{""tournament_stage_id"": ""tUkFt4Lj"", ""name"": ""Main""}]"
/football/brazil/paulista-u20/,Paulista U20,39,Brazil,lSc8hr5M,WOBZ0PCM,WtWgNkIr,182,"[{""tournament_stage_id"": ""WOBZ0PCM"", ""name"": ""Main""}, {""tournament_stage_id"": ""fo78Hpc3"", ""name"": ""Play Offs""}]"
/football/brazil/pernambucano-u20/,Pernambucano U20,39,Brazil,fXx9n0cd,dhQ0Hy3K,fq1EOIYM,182,"[{""tournament_stage_id"": ""dhQ0Hy3K"", ""name"": ""Main""}, {""tournament_stage_id"": ""hOBWBFQs"", ""name"": ""Play Offs""}]"
/football/brazil/potiguar-u20/,Potiguar U20,39,Brazil,SnF9GvuB,MFudzevm,japIvImG,182,"[{""tournament_stage_id"": ""MFudzevm"", ""name"": ""Main""}, {""tournament_stage_id"": ""nmhDYY8a"", ""name"": ""Play Offs""}]"
/football/brazil/rondoniense-u20/,Rondoniense U20,39,Brazil,OpFMdSfk,GvMFmaFd,MJh1r0li,182,"[{""tournament_stage_id"": ""GvMFmaFd"", ""name"": ""Main""}, {""tournament_stage_id"": ""KvVd1FlJ"", ""name"": ""Play Offs""}]"
/football/brazil/sergipano-u20/,Sergipano U20,39,Brazil,MasLKMhD,bNyVPDqB,rcaEcIAm,182,"[{""tournament_stage_id"": ""bNyVPDqB"", ""name"": ""Main""}, {""tournament_stage_id"": ""4M3275Tq"", ""name"": ""Play Offs""}]"
/football/brazil/sul-matogrossense-u20/,Sul-Matogrossense U20,39,Brazil,ltaQ9sKF,GAtINhAm,U3pU3wSp,182,"[{""tournament_stage_id"": ""GAtINhAm"", ""name"": ""Main""}, {""tournament_stage_id"": ""ht3YLWv0"", ""name"": ""Play Offs""}]"
/football/brazil/copinha/,Copinha,39,Brazil,pd2D2aCk,44z6M0jt,EcKec6pj,185,"[{""tournament_stage_id"": ""44z6M0jt"", ""name"": ""Main""}, {""tournament_stage_id"": ""CUwEKvLh"", ""name"": ""Play Offs""}]"
/football/brazil/kings-league-brazil/,Kings League - Brazil,39,Brazil,G60mIGGt,C2wyFGUp,K0D5swCi,187,"[{""tournament_stage_id"": ""C2wyFGUp"", ""name"": ""Main""}]"
/football/brazil/kings-cup/,Kings Cup,39,Brazil,EBydq44T,p0eAh9qf,2mgOq7mL,182,"[{""tournament_stage_id"": ""p0eAh9qf"", ""name"": ""Main""}, {""tournament_stage_id"": ""jcbIjmE6"", ""name"": ""Play Offs""}]"
/football/brazil/copinha-women/,Copinha Women,39,Brazil,EJs7jSte,hEQS6SHt,IuqN7nef,182,"[{""tournament_stage_id"": ""hEQS6SHt"", ""name"": ""Main""}, {""tournament_stage_id"": ""0vUz56ng"", ""name"": ""Play Offs""}]"
/football/brazil/brasileiro-women/,Brasileiro Women,39,Brazil,WG0s2ws2,CEeVIIk5,U9RaeP9S,185,"[{""tournament_stage_id"": ""CEeVIIk5"", ""name"": ""Main""}]"
/football/brazil/brasileiro-a2-women/,Brasileiro A2 Women,39,Brazil,lE6xQtZ8,juPwFzkU,8v9CMAZj,185,"[{""tournament_stage_id"": ""juPwFzkU"", ""name"": ""Main""}]"
/football/brazil/brasileiro-a3-women/,Brasileiro A3 Women,39,Brazil,butm7Cmf,IJrLVeZA,fZBv0k32,185,"[{""tournament_stage_id"": ""IJrLVeZA"", ""name"": ""Main""}]"
/football/brazil/supercopa-do-brasil-women/,Supercopa do Brasil Women,39,Brazil,SKX33UnJ,r5b1BRmd,fLfLpP72,185,"[{""tournament_stage_id"": ""r5b1BRmd"", ""name"": ""Main""}]"
/football/brazil/brasileiro-u20-women/,Brasileiro U20 Women,39,Brazil,nPFIUxko,6aJYAJNh,AmFSDyn1,185,"[{""tournament_stage_id"": ""AXPPCugt"", ""name"": ""Main""}, {""tournament_stage_id"": ""6aJYAJNh"", ""name"": ""Play Offs""}]"
/football/brazil/acreano-women/,Acreano Women,39,Brazil,K0laGX1B,zZ1T9Yec,4220i5ue,182,"[{""tournament_stage_id"": ""zZ1T9Yec"", ""name"": ""Main""}, {""tournament_stage_id"": ""W0ex8CQ9"", ""name"": ""Play Offs""}]"
/football/brazil/alagoano-women/,Alagoano Women,39,Brazil,bTEnQddM,Ysmztcxg,2s6TD6HK,182,"[{""tournament_stage_id"": ""Ysmztcxg"", ""name"": ""Main""}, {""tournament_stage_id"": ""pQEjvy75"", ""name"": ""Play Offs""}]"
/football/brazil/amazonense-women/,Amazonense Women,39,Brazil,KxM3W496,fgeNcsLh,lvAdB39s,182,"[{""tournament_stage_id"": ""fgeNcsLh"", ""name"": ""Main""}, {""tournament_stage_id"": ""IXuRfLk5"", ""name"": ""Play Offs""}]"
/football/brazil/baiano-women/,Baiano Women,39,Brazil,Gj6K1P8t,ldn2DgBj,6TNk7awJ,182,"[{""tournament_stage_id"": ""ldn2DgBj"", ""name"": ""Main""}, {""tournament_stage_id"": ""p8cdyc3c"", ""name"": ""Play Offs""}]"
/football/brazil/brasiliense-women/,Brasiliense Women,39,Brazil,446iHS4e,zmczAod2,04SgPKNa,182,"[{""tournament_stage_id"": ""zmczAod2"", ""name"": ""Main""}, {""tournament_stage_id"": ""dtjTHcF8"", ""name"": ""Play Offs""}]"
/football/brazil/carioca-women/,Carioca Women,39,Brazil,jigeXaCj,l8OdG2yP,M3tdcUC9,182,"[{""tournament_stage_id"": ""l8OdG2yP"", ""name"": ""Main""}, {""tournament_stage_id"": ""44GNYqig"", ""name"": ""Play Offs""}]"
/football/brazil/capixaba-women/,Capixaba Women,39,Brazil,xlaMUZas,j7Duv5sn,pdKeGZ57,182,"[{""tournament_stage_id"": ""j7Duv5sn"", ""name"": ""Main""}, {""tournament_stage_id"": ""CM1lxqCb"", ""name"": ""Play Offs""}]"
